  -3.3032696e-01  -2.7735937e-01   1.6141215e+00   1.8434915e-01   3.7247017e-01  -2.1100228e-01  -5.2166882e-01  -3.0540638e-01  -1.0737789e+00  -2.1100328e-01   5.3264005e-01
   2.4808069e-01  -2.8076629e-01   8.3688002e-01  -7.2892095e-01   1.4316860e+00   8.8110267e-01  -7.0770025e-01   9.3197164e-01  -1.0339196e+00   8.8110489e-01   4.7477668e-02
  -3.8511626e-01  -2.8129025e-01   1.1007183e+00  -2.5418946e-01   1.2890896e-01  -1.3248774e+00  -1.9658841e+00  -1.3649607e+00  -1.4842718e+00  -1.3248784e+00   3.7751576e-01
  -2.3459053e-01  -2.7169439e-01   2.3110362e+00   4.9009282e-01  -1.9470598e-01  -5.3460154e-01  -1.1970368e+00  -6.3429804e-01  -1.5542400e+00  -5.3460225e-01   7.3150186e-01
  -2.2723405e-01  -2.7457116e-01   1.6578636e+00  -3.4715399e-02  -1.0327724e+00  -2.0801354e+00  -2.5017284e+00  -1.9670579e+00  -1.7217822e+00  -2.0801382e+00   1.3162144e-01
  -2.6439757e-01  -2.7752089e-01   1.6412611e+00  -3.8984820e-01   4.0396581e-01  -4.7380253e-01  -1.2681118e+00  -5.7382538e-01  -1.4693144e+00  -4.7380733e-01   1.0619143e+00
  -3.5757765e-01  -2.7527026e-01  -1.2055184e+00  -5.3904745e-01   9.9106927e-02  -1.9451265e+00  -2.0993815e+00  -1.8663284e+00  -9.0115655e-01  -1.9451290e+00   9.9169058e-01
  -1.5136625e-01  -2.7568535e-01  -5.9998927e-01  -3.4241569e-01  -2.3188719e-01  -1.1840353e+00  -7.1449851e-01  -1.2422814e+00  -5.1923433e-01  -1.1840376e+00  -1.0445865e+00
   8.3883890e-01  -2.7210493e-01  -4.9253153e-01  -5.8719964e-01  -5.9138196e-01   7.3708441e-01   5.9436489e-01   7.5753639e-01   1.7480488e-01   7.3707982e-01  -7.9264558e-01
  -9.2414784e-02  -2.7750285e-01  -4.4346284e-01  -2.6535187e-01  -3.6551495e-01   5.7636578e-02   2.2137497e-01  -1.9264142e-02   7.1535135e-02   5.7634694e-02  -1.0014726e+00
  -1.1551966e-01  -2.8363796e-01  -5.2052276e-01  -1.9227308e-01  -1.8037220e+00   2.1850054e-01  -7.8221943e-02   1.5777389e-01  -6.6234848e-01   2.1849756e-01   4.8504057e-01
   3.1038849e-01  -2.7973870e-01  -1.1369567e+00  -5.2042120e-01  -2.4783546e-01   8.9771949e-01   4.1327795e-01   9.5230773e-01  -5.1783730e-02   8.9771415e-01  -1.0639922e+00
  -3.8339800e-01  -2.8068047e-01  -1.0617511e+00  -2.0767280e-01  -1.3511164e-01   1.1271462e-01   4.5406854e-01   4.0870344e-02  -1.6030789e-01   1.1271122e-01   5.3574420e-01
   2.3461178e-01  -2.7886086e-01  -1.0481810e+00  -2.9341954e-01  -8.8381743e-01   2.6603111e-01   3.0898283e-01   2.1090002e-01  -5.3103249e-01   2.6602813e-01   7.6535735e-01
  -1.3349914e-01  -2.7755481e-01  -1.6100383e+00  -1.0344701e-01  -7.6711510e-01   1.9957372e-02  -1.1824025e-01  -6.0113142e-02  -6.7718298e-01   1.9957780e-02   4.7260392e-01
   1.9788087e-01   1.0329182e+00  -6.7565484e-01  -3.0286556e-01  -1.2734588e+00   2.2141037e-01   3.6877861e-01   1.6101472e-01  -6.2527343e-01   2.2140661e-01   7.3148598e-01
  -2.2331423e-01  -4.4533180e-02  -2.7843579e-01   1.4097187e-01  -1.8665424e+00  -6.2233433e-01  -2.6332631e-01  -7.2049579e-01  -1.0071515e+00  -6.2233896e-01   2.9925639e-01
  -3.9620291e-01  -1.2535308e-02  -3.2880032e-01   7.4722888e+00  -3.2964500e+00  -3.8272442e+00  -1.8694690e+00  -2.9995952e+00  -2.3652764e+00  -3.8272523e+00   2.0594337e-01
  -3.2672811e-01   1.7485066e-01  -5.5005236e-01  -1.3154123e-02  -1.0131590e+00   5.5533730e-01   4.5870405e-01   5.4231349e-01  -1.1210383e+00   5.5534995e-01   7.8643247e-01
   6.0020449e-01   2.7238373e-01  -6.4231021e-01  -4.9495840e-01  -2.6504427e-01   9.6163786e-01   6.1367880e-01   1.0309980e+00   1.1673195e-01   9.6163707e-01   6.9930452e-01
  -3.3403896e-01  -2.7518543e-01  -7.9641031e-01  -4.3833095e-01   8.5498110e-01   9.0269510e-01   6.6343133e-01   9.5841079e-01   1.9825304e-01   9.0269152e-01  -1.4070867e+00
  -3.5909761e-01  -2.7714232e-01  -1.0027591e+00  -3.5120031e-01   4.0828014e-01   9.3333897e-01   6.7316554e-01   9.9608149e-01   2.2833975e-01   9.3334061e-01   5.5417835e-03
  -3.3488121e-01  -2.7574542e-01  -9.4682957e-01  -5.9166814e-01   3.3487507e+00   1.1297821e+00   7.0684884e-01   1.2412030e+00   5.0434652e-01   1.1297819e+00  -1.2325548e+00
   2.0180533e-01  -2.3174040e-01  -1.2815080e+00  -3.0628193e-01   2.8584194e+00   8.8013618e-01   7.4887608e-01   9.3078657e-01   1.1739713e+00   8.8013584e-01  -2.4181404e-01
   9.9169174e-01  -2.7908413e-01  -9.7844195e-01  -4.7910586e-01   2.4952413e+00   1.0615960e+00   5.2947040e-01   1.1553931e+00   1.1299832e+00   1.0615911e+00  -6.6931858e-01
  -3.7687596e-01  -2.7980514e-01  -9.9640661e-01  -1.8375890e-01   1.5064977e+00   7.6792303e-01   6.0981609e-01   7.9460214e-01  -8.8445308e-02   7.6792122e-01   4.7655426e-01
  -3.1032865e-01  -2.5476547e-01  -1.3202356e+00  -8.9081690e-02  -6.9656791e-01   5.6209177e-01   6.8537181e-01   5.5019956e-01  -2.0851277e-01   5.6209086e-01   7.8107941e-02
   2.6294395e-01  -6.5356191e-02  -8.5691691e-01   1.1701429e-01   5.5643168e-02   7.6618988e-01   9.7863401e-01   7.9251364e-01  -2.5268999e-01   7.6618690e-01   2.9321334e-01
  -1.9941829e-01   2.5696513e-01  -9.8490827e-01  -1.7652094e-01   1.0937266e+00   7.3830327e-01   6.5755977e-01   7.5899967e-01   2.7777740e-01   7.3829986e-01   1.0244401e+00
  -2.2985130e-01  -2.7661258e-01  -8.2515490e-01  -1.3721332e-01   1.6483897e-01   6.4601555e-01   6.5508767e-01   6.4900590e-01  -7.7354569e-02   6.4601336e-01   5.9974070e-01
  -2.9697084e-01   5.0022208e-02  -8.8657931e-01  -4.4740121e-01  -3.3043956e-01   7.8305358e-01   5.8741210e-01   8.1284356e-01  -8.2241402e-03   7.8305171e-01   5.7062903e-01
  -3.9216821e-01   5.4866042e+00  -1.4948518e+00   1.1226493e+00  -2.3938735e+00  -5.3245385e-01   2.0484253e-01  -6.3217666e-01  -1.3617195e+00  -5.3245916e-01   1.0523624e+00
  -2.0170936e-01   2.9315189e-01  -1.2687096e+00   2.4527593e+00  -2.1113882e+00  -2.7294909e+00  -1.2268573e+00  -2.4095496e+00  -1.7842496e+00  -2.7294676e+00   1.2652003e+00
  -3.7270670e-01  -2.8038803e-01  -1.1674510e+00  -8.6170527e-02  -6.4742445e-01   8.8101380e-01   5.1680028e-01   9.3184975e-01  -5.7154236e-01   8.8100522e-01  -2.3729304e-01
  -3.3881308e-01  -1.2326623e-01  -7.3337396e-01  -2.5586518e-01  -4.7488406e-01   8.7824339e-01   7.9013048e-01   9.2847536e-01   4.1667578e-02   8.7824559e-01   1.2220157e+00
   1.6664765e-01  -2.7876703e-01  -5.1337391e-01  -3.5190722e-01  -5.0004376e-01   1.0899231e+00   3.7356859e-01   1.1909563e+00  -4.9374364e-01   1.0899262e+00  -1.8172791e+00
   6.5193223e-03  -2.7566781e-01  -1.0971875e+00  -1.8381634e-01  -4.5662606e-01   8.8855485e-01   6.8181818e-01   9.4109007e-01  -3.9847983e-01   8.8855685e-01  -1.1058846e+00
   6.8903617e-01  -2.7950177e-01  -1.2201530e+00  -2.6553839e-01  -4.1690279e-01   8.7773010e-01   6.4859845e-01   9.2784811e-01   4.0871934e-02   8.7773251e-01  -9.3673063e-01
   4.1936901e-02  -2.7519699e-01  -9.8345481e-01  -5.2126907e-01  -2.4980564e-02   1.4614598e+00   7.7205261e-01   1.6695062e+00   6.4230432e-02   1.4614578e+00  -1.0370023e+00
  -2.3649203e-01  -2.8295356e-01  -8.1774062e-01  -5.7249926e-01   2.8189479e-01   1.6139749e+00   6.5632377e-01   1.8725449e+00   1.2590407e-01   1.6139774e+00  -1.1235620e+00
  -2.5356083e-01  -2.7491945e-01  -1.0457678e+00  -2.7813401e-01  -2.1303975e-01   1.0395612e+00   7.2678073e-01   1.1278379e+00   3.3121554e-02   1.0395636e+00   4.4169465e-01
  -1.0687422e-02  -2.7715883e-01  -6.3679910e-01  -6.3390872e-01   7.4287156e-01   1.5858295e+00   7.6741716e-01   1.8347915e+00   2.1319795e-01   1.5858343e+00  -9.0067381e-01
  -1.9558162e-01  -2.8435165e-01  -1.1338561e+00  -1.9350468e-01  -4.9635766e-01   8.8216610e-01   6.9912321e-01   9.3326402e-01  -1.4643977e-01   8.8216152e-01  -1.3994899e+00
  -3.5565329e-01  -2.7959638e-01  -1.1248324e+00  -2.8129659e-01  -1.2437123e-01   1.1990070e+00   6.5539696e-01   1.3290965e+00  -1.7240544e-02   1.1990055e+00   6.4942840e-01
  -3.6816622e-01  -2.7047414e-01   6.5535216e-02   1.4402285e-01   1.3223907e+00   1.1539413e-01   9.2331917e-01   4.3822886e-02   1.9838378e+00   1.1540368e-01  -1.6710843e+00
  -2.9691420e-01  -2.8380780e-01   8.6847213e-02   1.7982903e-02   3.8370208e-01  -1.6471494e-01   4.7291896e-01  -2.5694232e-01   1.9154999e+00  -1.6470757e-01  -2.8116593e+00
  -3.8248072e-01  -2.8490811e-01   1.3095945e-01   1.3343957e-01  -1.9662464e-01  -4.8397514e-01   3.6074399e-01  -5.8397695e-01   1.5745032e+00  -4.8397037e-01   4.6869885e-01
   1.5305101e-01  -2.7352990e-01   7.3935235e-02  -3.2235075e-01  -9.6133243e-02  -1.4919993e-01   2.8441574e-01  -2.4062362e-01   1.9473063e+00  -1.4919448e-01   5.4698112e-01
   3.2433261e-01  -2.7685485e-01   4.2595952e-02  -4.1055775e-01  -3.0890992e-02   1.6328103e-01   6.1213337e-01   9.6528475e-02   1.9596471e+00   1.6328463e-01   4.6294729e-01
  -2.5189382e-01  -2.7488497e-01   1.4020902e-01  -3.6747409e-02  -3.2714254e-01  -9.3168162e-02   3.5270963e-01  -1.8135589e-01   1.5086772e+00  -9.3166602e-02  -1.4982123e+00
  -3.8754146e-01  -2.6127510e-01   1.5061463e-01   5.2802150e-02  -5.1342300e-01  -2.4377644e-01   8.9318925e-01  -3.3949645e-01   1.6095874e+00  -2.4377205e-01   8.4596194e-01
   1.9044325e-01  -2.7297259e-01  -4.2476971e-02  -8.5085801e-02  -5.1705020e-01   1.8069933e-01   7.6571755e-01   1.1580351e-01   1.3667121e+00   1.8071005e-01   8.5501821e-01
  -3.8107912e-01   5.0614519e-01  -1.2909114e-02  -2.3681139e-01   1.3014328e-01   1.6728474e-01   7.0715782e-01   1.0095533e-01   1.7272872e+00   1.6729069e-01  -9.9628406e-01
  -3.3074662e-01  -1.9249147e-01   1.0187607e-01  -4.2904214e-02  -3.7492112e-01  -2.9479924e-01   5.0165831e-01  -3.9222608e-01   1.0757439e+00  -2.9479661e-01   1.0653978e+00
   5.1773919e-02  -2.6678382e-01  -1.5653148e-01   1.2806545e-01   7.0794902e-02   1.4573228e-02   8.7310279e-01  -6.5927305e-02   9.3556134e-01   1.4577502e-02  -1.8264514e+00
  -2.6717301e-01  -2.7042728e-01  -1.2005987e-01   4.2000363e-01  -8.9487245e-02  -1.5796465e-01   7.1951896e-01  -2.4984925e-01   7.3832871e-01  -1.5796004e-01  -1.5259173e+00
  -2.0829569e-01  -2.0422395e-01  -6.4137747e-02   8.7902632e-01  -5.3883196e-01  -7.5325914e-01   6.5725109e-01  -8.4675293e-01   4.8178134e-01  -7.5325115e-01  -1.4471753e+00
  -1.3798418e-01   2.1014680e-02  -1.8641619e-01  -2.4255207e-01  -1.3952080e-01   7.4131688e-01   7.4686719e-01   7.6262568e-01   1.3449892e+00   7.4132222e-01  -8.5329144e-01
   1.6986424e-01  -2.7273342e-01  -3.4628690e-01  -1.9131751e-01  -6.6197851e-02   6.8130107e-01   6.8367231e-01   6.9090550e-01   1.2744638e+00   6.8130685e-01   9.3517737e-01
   3.3168611e-03  -2.6438975e-01  -1.1127934e-01  -1.4551592e-01  -3.0515345e-01   1.4961357e-01   3.0542921e-01   8.1443265e-02   1.0657114e+00   1.4961532e-01  -1.1972598e+00
  -2.9388801e-01  -2.7061625e-01   3.1665127e-02  -3.4418857e-01  -1.9452895e-01   5.1469397e-01   6.2356744e-01   4.9491287e-01   1.4674801e+00   5.1469676e-01  -3.8959116e-02
  -9.9532675e-02  -2.4912841e-01  -3.2837543e-01  -3.2018496e-01   1.1305692e-01   7.1964278e-01   5.0042196e-01   7.3665175e-01   1.2408611e+00   7.1964458e-01   8.9698163e-01
   1.0722526e-01  -2.6803090e-01  -3.5908953e-01  -5.0930367e-01   2.4324263e-01   9.9791837e-01   8.4637233e-01   1.0759605e+00   1.3819197e+00   9.9791830e-01  -2.0405658e+00
  -4.6658221e-02  -2.1631263e-01  -2.2077052e-01  -1.7119294e-01  -2.9783096e-01   6.0982130e-01   6.0054513e-01   6.0625575e-01   9.3637321e-01   6.0982385e-01   1.1889091e+00
  -1.8270595e-01  -2.5508714e-01  -1.8573457e-01  -3.6496327e-01  -4.6493869e-01   4.9547654e-01   7.9909186e-01   4.7259936e-01   1.1687259e+00   4.9547824e-01   3.6760577e-01
  -3.1194228e-01  -2.1734211e-01  -1.4870628e-01  -2.5652365e-01   4.1708509e-01   4.9307425e-01   8.2736740e-01   4.6980834e-01   9.4101933e-01   4.9307065e-01  -1.0063302e+00
  -3.8720344e-01  -2.3770387e-01  -1.1999075e-01   5.9784584e-02   5.3593015e-01   9.9399947e-02   7.6525435e-01   2.6296927e-02   8.3700281e-01   9.9405530e-02  -9.0728197e-01
   9.5988361e-02  -2.5444585e-01  -2.8231836e-01  -3.3379575e-01   3.2839006e-01   8.5225232e-01   7.7220713e-01   8.9675898e-01   1.1216936e+00   8.5225709e-01   1.1902748e+00
   2.1812439e-01  -2.7653158e-01  -3.9034642e-01  -4.6456768e-01   1.2286876e+00   1.1820822e+00   7.5953701e-01   1.3075444e+00   1.2458474e+00   1.1820889e+00  -9.7094164e-01
  -1.0051870e-01  -2.6359281e-01  -2.9283511e-01   1.3992436e-01   5.9044277e-01   1.0504254e-01   6.5925937e-01   3.2472993e-02   4.8164944e-01   1.0504760e-01  -1.2619968e+00
   9.9452438e-01  -2.8094078e-01  -2.7654243e-01   2.5477563e-01   9.6453923e-01   1.9872015e-01   6.9773295e-01   1.3578103e-01   6.4102457e-01   1.9872298e-01  -1.5551842e+00
   1.3844866e-02  -2.6759728e-01  -4.1288560e-01  -9.2437328e-02   8.1460798e-01   5.1149270e-01   9.0060589e-01   4.9119068e-01   9.6148112e-01   5.1149450e-01  -1.5328105e+00
   2.3038913e-01  -2.7083678e-01  -4.6222794e-01   6.4701130e-02   2.3197613e-01   4.9948863e-01   7.9924632e-01   4.7725063e-01   8.0127623e-01   4.9948868e-01  -1.7171107e+00
   3.9818220e-01  -2.5834952e-01  -3.3903084e-01  -9.5411256e-02   1.2941767e+00   3.4896935e-01   8.7403016e-01   3.0449498e-01   8.4997469e-01   3.4896732e-01  -1.2975984e+00
  -3.8450821e-01  -2.8090359e-01  -4.1988088e-01  -3.2464626e-01   1.5033673e+00   4.4243277e-01   7.8796743e-01   4.1132741e-01   1.2091322e+00   4.4243291e-01   3.8651019e-01
  -3.3537377e-01  -2.7314589e-01  -3.9435946e-01  -1.2576793e-01   2.0741718e-01   4.5736389e-01   1.0409019e+00   4.2852722e-01   4.0002290e-01   4.5736401e-01   1.0736729e+00
  -2.5639693e-01   4.2001048e+00  -3.3211016e-01   1.7393163e+00  -1.2831396e+00  -1.6931297e+00   6.2372201e-01  -1.6702755e+00  -5.9383854e-01  -1.6931282e+00   7.7715674e-01
   1.6068784e-01  -2.8343542e-01  -3.3623366e-01  -3.1739537e-01  -6.6844727e-02   7.8583401e-01   5.5094707e-01   8.1620254e-01   7.1334843e-01   7.8583444e-01  -2.0346596e+00
   1.2362532e-01  -2.8108538e-01  -4.2101198e-01  -5.1810226e-01  -2.7457480e-01   1.1980932e+00   1.0761303e+00   1.3279289e+00   1.0747533e+00   1.1980901e+00   4.2334390e-01
   9.9990795e-02   1.6259802e-01  -5.4124547e-01  -1.0636248e-01  -1.4452121e+00   7.6278955e-01   9.0724964e-01   7.8842098e-01   1.8859178e-01   7.6278710e-01   4.1025948e-01
   9.8804398e+00   6.9014563e+00  -3.6911999e-01   9.2626664e-01  -3.0006654e+00   2.4590897e-01   8.4235515e-01   1.8835783e-01  -4.1247789e-01   2.4590088e-01   1.1408660e+00
  -2.7348215e-01   1.6494478e+00  -6.9859419e-01   4.1249960e+00  -2.2618689e+00  -2.5753247e+00   9.9774872e-02  -2.3107892e+00  -9.9357407e-01  -2.5753122e+00   4.8079060e-01
   1.6142969e-02  -2.8371123e-01  -4.4868050e-01  -1.6742049e-01  -2.9143478e-01   1.1617781e+00   1.0198884e+00   1.2817268e+00   6.1627414e-01   1.1617751e+00   1.8624185e-01
   2.2997751e-01  -2.6435250e-01  -6.0882301e-01   4.2377783e-01  -7.5938642e-01   9.5488451e-01   8.0944410e-01   1.0226536e+00   1.9181099e-01   9.5488441e-01  -2.1645352e+00
